BT Addresses,Bluetooth Names,Manufacturers,RSSI,Tx Power,Bond State
E5:FF:3F:3C:CB:2F,,Apple,-94,-127,10
4D:48:FC:3F:71:CB,,Apple,-95,9,10
CF:DA:0A:85:73:1D,,Apple,-99,-127,10
EA:54:27:48:F3:9E,,Apple,-91,-127,10
57:5F:AF:F3:1C:78,,Apple,-93,12,10
5F:70:7F:E6:A4:DA,,Apple,-93,-127,10
