BT Addresses,Bluetooth Names,Manufacturers,RSSI,Tx Power,Bond State
5D:D0:51:4B:2B:E6,,Microsoft,-58,-127,10
79:F0:2A:20:02:51,,Apple,-72,12,10
53:7F:68:99:B9:E0,,Microsoft,-91,-127,10
74:E7:1F:57:22:4B,,Apple,,-127,0
5B:AC:EB:11:66:7F,,,,-127,0
49:87:25:0C:D0:03,,Apple,-89,12,10
64:A8:D6:7C:E7:24,,Apple,,-127,0
3E:0E:C1:31:EA:4E,,Microsoft,-91,-127,10
D8:67:56:07:FA:E8,,Apple,,-127,0
50:3C:7E:C2:2F:E3,,Apple,-73,12,10
00:93:25:02:E8:11,,Microsoft,-77,-127,10
