BT Addresses,Bluetooth Names,Manufacturers,RSSI,Tx Power,Bond State
3E:87:15:65:A3:87,,,,-127,0
13:E2:00:3A:36:CB,,,,-127,0
7A:03:97:AC:FA:49,,Apple,-92,12,10
78:A5:B4:38:89:D0,,Apple,-96,11,10
E2:9E:68:5C:30:5B,,Apple,-95,-127,10
77:99:A7:C6:46:45,,Apple,-95,-127,10
