BT Addresses,Bluetooth Names,Manufacturers,RSSI,Tx Power,Bond State
44:D9:89:95:04:E4,,Apple,-98,7,10
7B:D3:6D:C3:C5:C3,,Apple,-100,12,10
7E:95:EE:07:93:78,,Apple,-96,12,10
FE:94:2A:06:14:95,,Apple,-96,-127,10
F5:C7:C9:2F:AE:40,,Apple,-99,-127,10
D7:58:0F:81:B9:01,fenix 3,Garmin International,-96,-127,10
13:BE:6A:EB:C3:4C,,,-97,-127,10
