BT Addresses,Bluetooth Names,Manufacturers,RSSI,Tx Power,Bond State
3A:11:D4:A6:7E:90,,Microsoft,-94,-127,10
42:90:46:D3:B6:FF,,Apple,-87,-127,10
48:F5:91:CF:D3:D3,,,-79,-127,10
82:77:16:F9:93:14,Redmi Watch 2 Lite 9314,,-92,-127,10
55:B5:79:E8:37:B7,,Apple,-80,12,10
D0:69:9C:00:B5:C1,Mi Smart Band 4,Anhui Huami Information Technology,-92,-127,10
79:15:DF:38:62:4D,,Apple,-87,-127,10
