BT Addresses,Bluetooth Names,Manufacturers,RSSI,Tx Power,Bond State
5E:A0:02:D5:7E:E6,,Samsung Electronics,-100,-127,10
29:99:94:B1:F2:E1,,Microsoft,-80,-127,10
61:9F:F4:23:DF:96,,,-92,-127,10
1D:65:1A:3C:E8:60,,,-86,-127,10
